date,time,datetime,timezone,message_id,html_file,has_text,photo_count,file_count,photos,files,source,api_message_id,text
2026-06-24,07:05:48,2026-06-24T07:05:48+09:00,UTC+09:00,message4857,telegram_api,False,1,0,,,telegram_api,4857,
2026-06-24,07:05:48,2026-06-24T07:05:48+09:00,UTC+09:00,message4856,telegram_api,False,1,0,,,telegram_api,4856,
2026-06-24,07:05:48,2026-06-24T07:05:48+09:00,UTC+09:00,message4855,telegram_api,False,1,0,,,telegram_api,4855,
2026-06-24,07:05:49,2026-06-24T07:05:49+09:00,UTC+09:00,message4858,telegram_api,False,1,0,,,telegram_api,4858,
2026-06-24,07:06:06,2026-06-24T07:06:06+09:00,UTC+09:00,message4859,telegram_api,True,0,0,,,telegram_api,4859,"↘️증시, AI인프라주 위주 하락 마감
(개별 이슈보다는 차익실현/순환매)"
2026-06-24,07:06:35,2026-06-24T07:06:35+09:00,UTC+09:00,message4860,telegram_api,False,1,0,,,telegram_api,4860,
2026-06-24,07:07:32,2026-06-24T07:07:32+09:00,UTC+09:00,message4861,telegram_api,True,0,0,,,telegram_api,4861,"*참고)꼭 그런 것은 아니지만
7-8월 여름 휴가 시즌이라
실제로 거래량이 매우 줄어드는 편입니다
(노잼 구간 가능성도 염두)"
2026-06-24,07:08:23,2026-06-24T07:08:23+09:00,UTC+09:00,message4862,telegram_api,False,1,0,,,telegram_api,4862,
2026-06-24,07:08:31,2026-06-24T07:08:31+09:00,UTC+09:00,message4863,telegram_api,True,0,0,,,telegram_api,4863,"🔔구글, 다우지수 편입 발표"
2026-06-24,07:09:10,2026-06-24T07:09:10+09:00,UTC+09:00,message4864,telegram_api,True,0,0,,,telegram_api,4864,"*알파벳이 버라이즌 대신
다우지수에 편입됩니다

이제 다우지수에
빅테크는 엔비디아,
애플, 아마존, 마소 다음으로
구글까지 들어가네요"
2026-06-24,07:09:37,2026-06-24T07:09:37+09:00,UTC+09:00,message4865,telegram_api,True,0,0,,,telegram_api,4865,"*다우지수 편입은
크게 호재라고 보기는 어렵습니다
(영향력 미미)"
2026-06-24,07:11:55,2026-06-24T07:11:55+09:00,UTC+09:00,message4866,telegram_api,False,1,0,,,telegram_api,4866,
2026-06-24,07:12:29,2026-06-24T07:12:29+09:00,UTC+09:00,message4867,telegram_api,True,0,0,,,telegram_api,4867,"🚀스페이스X, 채권 발행 대흥행
(200억 달러 모집에 약 900억 달러 모였습니다)

초흥행에 발행액 $250억으로
상향했습니다"
2026-06-24,07:13:43,2026-06-24T07:13:43+09:00,UTC+09:00,message4868,telegram_api,False,1,0,,,telegram_api,4868,
